-0.923945,-4.064401,11.752773
0.531388,-4.705896,11.944264
1.048414,-7.760181,10.086800
1.804805,-7.281453,8.947427
2.503747,-4.294190,6.898471
3.078221,-3.518651,5.481436
3.700568,-3.375033,4.983559
4.571853,-3.355883,5.232497
5.232497,-3.087796,5.452712
5.797396,-2.848432,6.065484
6.142080,-2.465449,6.793150
6.170804,-2.216511,7.003791
6.620809,-2.254809,7.204857
6.247401,-2.331405,7.109111
6.256975,-2.178212,7.549541
6.247401,-2.580344,7.262304
6.304848,-2.455875,7.204857
6.391019,-2.254809,7.319751
6.266550,-2.293107,7.281453
6.304848,-2.159063,7.070813
6.256975,-2.025020,7.147409
6.448466,-2.082467,7.003791
6.391019,-2.130340,7.013366
6.256975,-1.948423,7.300602
6.151655,-1.938848,7.243155
6.343146,-1.833528,7.233581
6.400594,-1.718634,7.252729
6.247401,-1.737783,7.032515
5.960164,-1.881401,6.630383
5.538883,-1.642037,6.055910
