3.796313,0.282450,8.736787
6.917620,-2.867581,5.806971
8.746361,-1.507993,4.954835
8.679339,-1.747357,4.466532
8.315506,-1.488844,4.418660
8.526146,-1.144160,5.222923
8.191036,-0.742028,5.433563
8.162313,-0.493090,5.309094
8.267632,-0.378195,5.481436
8.478273,-0.311173,5.318668
8.459125,-0.301599,5.395265
8.506997,-0.330322,5.222923
8.564445,-0.186704,5.098454
8.478273,-0.129257,5.242072
8.459125,0.052660,5.299519
8.564445,0.081384,5.194199
8.478273,0.062235,5.184625
8.497422,0.167555,5.270795
8.602742,0.148406,5.261221
8.641041,0.234577,5.146326
8.545295,0.215428,5.203773
8.411251,0.282450,5.232497
8.478273,0.397344,5.280370
8.411251,0.531388,5.270795
8.497422,0.502664,5.270795
8.554870,0.512239,5.184625
8.564445,0.560112,5.165475
8.392102,0.799476,5.203773
8.286782,0.828200,5.270795
8.392102,0.722879,5.328243
