-0.866498,-5.309094,10.115523
-0.435643,-6.084633,12.040009
0.454792,-5.395265,11.542132
0.253726,-8.009120,10.354887
2.092041,-5.988888,8.727212
2.858006,-5.270795,6.247401
3.518651,-3.030348,5.309094
3.853760,-2.484598,5.318668
4.160147,-2.484598,5.835695
4.495256,-1.871827,6.774002
4.973984,-1.316502,7.702734
5.251647,-1.479270,7.587839
5.203773,-1.038840,8.162313
5.299519,-0.483515,7.942098
5.299519,-0.560112,8.325080
5.117602,-0.397344,8.392102
5.136752,-0.359046,8.296356
5.098454,-0.406919,8.286782
5.184625,-0.263300,8.191036
5.194199,-0.397344,7.942098
5.242072,-0.205853,8.009120
5.309094,-0.090958,7.875076
5.414414,0.100533,7.741032
5.462287,0.205853,7.903800
5.615479,0.282450,8.056993
5.558033,0.282450,8.258059
5.376116,0.282450,8.248484
5.443138,0.244151,7.855927
5.759098,0.090958,7.434646
5.979313,0.320748,7.137835
