-0.043086,9.751690,10.824040
0.148406,7.252729,8.784659
1.335651,-1.881401,4.035677
4.370787,-5.232497,-5.289945
4.658024,-6.256975,-8.315506
3.767590,-2.254809,-8.650616
4.102699,-2.130340,-10.374036
4.705896,-2.877155,-10.307014
4.217594,-3.135669,-9.914457
3.556949,-2.848432,-9.579348
2.925028,-3.049498,-9.694242
2.810133,-3.442055,-9.215514
2.771835,-3.346309,-8.813383
3.020774,-3.489927,-9.110194
3.805888,-4.485682,-11.762347
4.179296,-7.176133,-18.253899
1.421822,-9.588923,-19.603912
-2.953752,-8.564445,-18.560286
-5.653778,-5.998462,-8.210186
-5.184625,-1.000542,3.317585
-2.465449,2.628217,9.454879
3.834611,3.221840,9.780414
8.966576,3.384607,7.310177
10.881488,1.249480,2.867581
10.412334,0.904796,0.818625
10.067650,0.914371,0.426068
9.904882,0.521814,0.406919
10.134672,0.550537,0.493090
10.479357,0.789901,0.473941
10.354887,0.828200,-0.205853
