1.747357,-2.733537,13.275128
3.221840,-5.098454,5.577181
4.725046,-3.336734,-3.451629
4.945261,-0.512239,-8.066567
4.638875,0.378195,-10.182545
4.332489,1.230331,-9.071896
4.466532,0.876072,-9.665519
4.945261,1.201607,-9.263388
4.820791,1.670761,-9.387856
4.667598,1.316502,-9.694242
4.169721,1.249480,-9.454879
3.767590,0.856923,-9.301685
3.949506,0.665432,-9.129343
4.638875,0.253726,-8.822957
4.906962,0.138831,-8.727212
4.744195,0.406919,-8.803808
4.600576,0.225002,-8.889979
4.485682,0.694156,-8.842107
4.466532,0.665432,-8.880404
4.428234,0.435643,-8.937852
4.552703,0.368621,-9.119769
7.980396,0.311173,-11.704900
10.833615,0.387770,-19.603912
6.237826,1.134585,-18.378368
2.417577,-0.349471,-9.550624
-0.090958,0.579261,-1.833528
0.675007,1.689910,2.331405
4.370787,1.249480,2.858006
8.784659,0.799476,2.752686
11.159150,0.713305,1.938848
