-1.393099,3.959081,11.168725
-1.345226,2.005870,11.963413
0.847349,0.435643,9.435729
4.447383,-0.971818,7.310177
8.478273,-3.030348,6.362296
9.636795,-1.776081,0.464366
8.755936,2.379278,-1.756932
7.654861,6.122931,-3.327160
7.271879,7.147409,-1.584590
8.009120,4.830366,0.512239
8.430401,5.136752,0.196278
8.162313,5.749524,-0.368621
8.468699,5.021857,-0.215428
8.516571,5.060155,-0.167555
8.641041,5.299519,0.215428
8.545295,5.270795,-0.043086
8.583593,5.069730,-0.119682
8.487848,5.242072,0.119682
8.554870,5.443138,0.205853
8.650616,5.347392,0.205853
8.660190,5.462287,-0.148406
8.621892,5.347392,0.014362
8.861256,6.122931,0.023936
8.957002,6.525063,0.167555
9.263388,7.568690,-0.186704
9.904882,9.502751,-0.473941
10.718720,9.311260,-0.933520
9.933606,6.419743,-0.990967
8.487848,4.102699,-0.445217
6.218677,2.427151,0.531388
