1.019691,-1.211182,12.317672
0.483515,-5.232497,11.704900
-0.004787,-4.332489,11.197449
1.354800,-3.173967,8.382527
1.843103,-2.580344,5.605905
2.599493,-0.952669,5.711226
3.748441,-0.818625,5.663352
4.418660,-0.272875,6.831449
5.108028,0.445217,7.587839
5.376116,0.636708,7.731458
5.596331,0.856923,7.980396
5.222923,1.115436,8.574018
5.050581,0.694156,8.439975
5.098454,0.560112,8.286782
5.108028,0.684581,7.855927
5.184625,0.770752,7.894225
5.452712,0.655857,7.855927
5.318668,0.856923,8.200611
5.088879,0.971818,7.999545
5.672927,0.445217,7.654861
5.883567,0.272875,7.520817
5.711226,0.378195,7.741032
5.768672,0.569686,7.942098
5.625054,0.588835,7.913374
5.739949,0.502664,7.817628
5.931440,-0.129257,7.501668
6.094208,-0.062235,7.434646
5.759098,0.148406,7.185708
5.041006,0.263300,6.046335
4.495256,0.177129,4.409085
