-0.253726,8.870831,8.545295
-0.234577,0.090958,2.647366
2.905879,-5.098454,-8.162313
9.024023,-7.875076,-11.733624
7.511243,-3.853760,-10.910212
6.946343,-0.971818,-9.263388
6.630383,-1.488844,-10.622974
6.620809,-1.680335,-8.545295
6.400594,-1.364375,-5.701651
6.841023,-1.182458,-6.419743
6.802725,-0.818625,-5.931440
6.419743,-0.033511,-7.396348
6.314423,0.464366,-7.903800
5.941015,1.125011,-7.875076
5.941015,1.268629,-8.459125
5.873993,0.971818,-8.286782
5.806971,1.316502,-8.325080
5.797396,1.096287,-8.439975
4.993133,1.297353,-8.506997
4.696322,1.364375,-8.344230
6.936769,1.354800,-11.532558
10.000628,1.201607,-15.994304
-0.569686,-0.540963,-19.603912
-0.981392,-1.019691,-16.769842
-2.790984,2.408002,-0.617559
-2.120765,3.461204,3.882484
2.589919,2.340980,4.476107
8.210186,1.345226,1.766506
10.977234,0.703730,-0.971818
11.072979,0.828200,-2.120765
