1.498419,-2.934603,8.200611
2.082467,-3.126094,6.630383
3.173967,-2.283533,5.969738
4.284616,-1.450546,6.036760
5.098454,-1.249480,6.343146
5.692076,-0.646283,6.860173
6.094208,-0.483515,7.080388
6.458041,-0.473941,7.128260
6.371870,-0.818625,6.955918
6.563361,-1.029265,6.936769
6.984642,-1.125011,6.620809
7.137835,-1.134585,6.544212
6.955918,-0.933520,6.678256
7.022940,-0.962243,6.869747
7.051664,-1.086713,6.841023
6.965493,-1.086713,6.783576
7.042089,-0.971818,6.716554
7.042089,-1.125011,6.525063
7.032515,-1.010116,6.391019
7.233581,-0.770752,6.754852
7.367624,-1.134585,6.774002
7.166558,-1.316502,6.716554
7.185708,-1.144160,6.639958
7.137835,-1.038840,6.726129
7.156984,-1.144160,6.630383
7.089962,-1.105862,6.592085
6.984642,-0.952669,6.371870
6.726129,-0.770752,5.960164
6.276124,-0.856923,5.433563
5.826120,-1.096287,4.696322
