-1.823954,3.346309,11.015532
-0.990967,-1.890976,12.068733
5.146326,-4.677173,7.089962
7.492094,0.627134,4.552703
10.220843,1.948423,2.484598
9.588923,3.394182,1.900550
8.918703,3.815462,1.948423
8.727212,3.528225,2.082467
8.459125,3.336734,2.858006
8.028269,4.342063,3.106945
7.865501,5.002708,2.905879
7.664436,5.586756,3.384607
7.310177,5.548458,3.260138
7.281453,5.797396,3.509076
7.530392,7.224006,3.700568
8.478273,14.203860,5.443138
9.866585,13.993220,5.653778
9.110194,9.024023,2.944177
6.046335,6.276124,1.153735
0.493090,4.945261,0.378195
-7.415497,-1.881401,2.082467
0.560112,-9.818711,4.227169
8.497422,-8.392102,4.648449
7.855927,-8.028269,6.639958
7.492094,-8.411251,5.998462
6.362296,-6.515488,4.945261
6.247401,-4.954835,5.289945
6.304848,-4.399510,5.663352
6.611234,-4.734620,5.615479
6.726129,-4.696322,5.979313
