-3.011199,3.260138,12.221927
-3.614397,4.121848,10.661273
-0.368621,1.938848,7.386774
3.078221,0.627134,8.037844
6.898471,-2.072892,5.443138
12.269799,-4.361212,1.038840
10.297440,-0.828200,-1.440971
8.765511,3.863335,-2.618642
8.124015,5.280370,-0.253726
8.267632,4.552703,1.010116
8.985725,3.537800,1.201607
8.966576,4.409085,0.368621
8.870831,5.079304,0.406919
8.851681,4.696322,0.675007
8.822957,4.696322,0.885647
8.650616,4.945261,0.607985
8.478273,5.069730,0.378195
8.277207,5.328243,0.397344
8.037844,5.500585,0.512239
7.827203,5.701651,0.885647
7.693159,5.309094,1.077138
7.520817,5.596331,0.914371
8.009120,5.902717,0.818625
8.976151,6.400594,0.914371
9.866585,7.903800,0.876072
9.799562,11.015532,0.789901
9.339984,11.245321,-0.004787
8.602742,9.368708,-0.359046
7.434646,6.419743,0.435643
5.739949,2.388853,1.335651
