-1.373949,8.947427,11.149575
-0.761178,5.950589,10.268716
0.703730,-0.253726,5.385690
4.648449,-4.342063,-2.963326
4.772918,-4.839940,-7.827203
4.466532,-3.614397,-7.875076
3.882484,-3.394182,-8.621892
4.313340,-4.466532,-9.952756
3.758015,-4.399510,-10.594251
2.877155,-3.930357,-9.454879
2.293107,-3.633546,-8.995299
2.302682,-3.442055,-8.899554
2.503747,-3.106945,-9.339984
2.513322,-2.963326,-9.579348
2.417577,-2.666515,-9.608071
2.369704,-2.800559,-9.742115
2.178212,-2.934603,-9.809137
1.948423,-2.992050,-9.732541
1.823954,-2.934603,-9.971905
2.015445,-2.800559,-10.134672
2.216511,-2.963326,-10.326163
4.380362,-3.384607,-12.901720
6.285699,-5.270795,-19.498592
0.435643,-4.035677,-19.603912
-2.771835,-2.915454,-14.749610
-2.838857,-1.019691,-0.962243
-2.580344,1.833528,5.902717
2.111191,2.475024,6.333572
8.076141,1.776081,4.792068
9.770839,1.957998,3.556949
