-0.473941,-1.364375,13.054914
-1.469695,0.205853,15.161317
0.923945,-2.580344,14.586843
-0.320748,-2.522897,9.253813
-0.483515,-1.460120,5.548458
-0.531388,0.311173,5.471861
-1.575015,1.565441,6.027186
-2.915454,2.647366,6.314423
-3.767590,3.298436,6.659107
-3.939932,2.944177,6.754852
-4.255892,4.073976,6.946343
-4.677173,3.978230,6.448466
-4.868664,3.738866,6.477190
-4.734620,3.825037,6.821874
-4.906962,3.911208,6.687830
-4.792068,3.815462,6.841023
-4.734620,3.863335,7.013366
-4.801642,3.901634,6.984642
-4.878239,4.026103,6.955918
-4.916537,4.016528,6.984642
-4.868664,3.729291,6.869747
-4.849515,3.690993,6.783576
-5.155901,3.786739,6.630383
-5.232497,3.758015,6.764427
-5.251647,3.729291,6.821874
-5.270795,3.834611,6.496339
-5.318668,3.911208,6.017611
-5.462287,3.738866,5.730374
-5.414414,4.093124,5.931440
-5.002708,4.006954,5.242072
