0.952669,-0.550537,12.566610
0.464366,-0.272875,13.983645
0.789901,-1.584590,14.452799
0.540963,-2.302682,11.858093
-0.473941,-1.910125,7.846352
-1.421822,0.023936,5.692076
-2.379278,1.776081,4.830366
-2.905879,3.020774,5.175050
-3.547375,3.652695,5.692076
-4.447383,4.418660,5.730374
-4.705896,4.179296,6.199528
-4.734620,4.447383,6.266550
-4.399510,4.437809,6.620809
-4.131423,5.041006,6.764427
-4.054826,5.289945,6.812300
-4.121848,4.916537,6.333572
-4.026103,5.232497,6.592085
-3.777164,5.194199,6.764427
-3.748441,5.079304,6.754852
-3.815462,4.973984,6.601659
-3.997379,5.155901,6.544212
-3.920783,5.270795,6.697405
-3.911208,5.289945,6.802725
-3.901634,5.088879,6.620809
-3.968655,5.261221,6.381444
-4.045252,5.184625,5.720800
-4.246317,3.863335,3.834611
-2.925028,4.102699,2.082467
-1.977147,3.336734,0.761178
-1.268629,-2.302682,0.272875
