-0.292024,-7.702734,11.647452
1.192033,-5.471861,11.628304
2.216511,-5.012282,7.817628
3.470778,-4.409085,4.112274
3.805888,-2.264384,4.150572
3.547375,-1.469695,5.462287
4.447383,-1.029265,6.611234
5.347392,-1.038840,7.434646
5.347392,-0.406919,7.568690
5.203773,-0.215428,7.836778
5.127177,0.033511,8.181462
5.299519,0.023936,7.999545
4.916537,0.349471,8.085716
4.916537,0.684581,8.200611
5.146326,0.818625,8.353804
4.878239,0.818625,8.372953
4.964410,0.368621,7.980396
4.792068,1.517568,8.200611
4.839940,1.402673,7.683585
4.696322,2.427151,8.535721
4.581427,1.795230,7.922949
4.543129,2.226085,8.191036
4.437809,2.589919,7.903800
4.370787,2.321831,7.214431
4.418660,2.005870,6.764427
3.011199,2.369704,5.653778
2.015445,1.890976,3.643120
1.393099,1.201607,4.093124
-0.751603,0.081384,9.292110
-2.972901,0.052660,14.548545
