1.890976,6.687830,11.733624
0.607985,5.711226,9.598496
0.234577,-2.647366,0.943094
5.462287,-5.088879,-7.214431
5.002708,-6.927195,-13.275128
3.183541,-3.949506,-9.809137
1.498419,0.119682,-9.646370
3.834611,-0.435643,-10.737869
3.547375,-0.675007,-10.192120
3.078221,-0.828200,-9.962330
2.408002,-1.192033,-10.354887
1.996296,-1.326077,-10.278291
2.810133,-0.502664,-10.038927
2.417577,0.052660,-9.962330
2.005870,0.186704,-9.981480
2.542046,-0.023936,-9.713391
2.695239,-0.397344,-9.780414
2.369704,-0.809050,-9.617646
2.178212,-0.703730,-9.904882
1.862252,-1.010116,-9.809137
1.756932,-0.943094,-9.818711
2.005870,-1.029265,-9.742115
2.025020,-1.507993,-9.904882
1.278204,-0.962243,-10.469782
1.192033,-0.512239,-10.307014
3.097370,-0.090958,-11.972988
8.009120,1.259055,-19.278378
1.689910,1.029265,-19.603912
-0.502664,-1.575015,-13.667686
-2.446300,-0.521814,-1.584590
