1.498419,6.189953,9.655944
0.540963,6.869747,9.368708
0.397344,1.613313,4.993133
3.853760,-3.183541,-3.432480
7.453795,-5.213348,-11.235746
5.720800,-5.194199,-10.536804
3.690993,0.234577,-10.125097
4.208019,-0.933520,-10.517654
4.188870,-0.435643,-10.479357
3.365458,-0.349471,-10.613400
3.135669,-0.627134,-10.105948
3.078221,-0.751603,-9.550624
3.097370,-0.675007,-9.598496
2.963326,-0.770752,-9.579348
2.934603,-0.914371,-9.550624
3.011199,-0.866498,-9.780414
2.925028,-0.828200,-9.742115
2.666515,-0.828200,-9.789989
2.580344,-0.722879,-10.029352
3.269712,-0.713305,-10.354887
6.831449,-0.761178,-13.801729
7.243155,-0.990967,-19.603912
0.856923,-0.990967,-19.565615
-1.460120,-2.111191,-12.624058
-2.369704,-1.000542,-1.622888
-2.312256,1.335651,3.805888
2.733537,2.331405,6.458041
7.769756,3.202690,5.921865
11.053830,2.743112,3.327160
10.958084,1.728208,1.469695
