1.402673,3.336734,8.593168
3.805888,0.301599,3.480353
12.279374,-2.666515,1.393099
12.940019,-1.823954,2.532471
11.293194,0.521814,-0.799476
8.937852,0.923945,1.125011
8.909128,0.062235,1.919699
9.129343,2.513322,2.695239
8.564445,2.800559,3.030348
8.009120,4.026103,4.131423
7.970821,2.771835,3.920783
8.267632,3.729291,3.623971
8.305931,3.518651,3.662269
8.248484,3.786739,3.834611
8.219760,3.652695,3.336734
8.487848,3.853760,3.470778
8.478273,3.729291,3.480353
8.382527,3.566524,3.633546
8.258059,3.480353,3.671844
8.506997,3.576098,3.518651
8.487848,3.604822,3.451629
8.516571,3.509076,3.595248
8.526146,3.509076,3.710142
8.506997,3.403756,3.633546
8.430401,3.509076,3.643120
8.411251,3.499502,3.633546
8.430401,3.432480,3.633546
8.382527,3.279287,3.844186
9.904882,4.217594,3.786739
12.987891,12.614484,0.895221
