-4.619725,5.787822,4.638875
-4.294190,6.783576,5.328243
-3.997379,5.586756,5.347392
-4.380362,7.156984,4.878239
-3.489927,6.333572,4.686748
-3.920783,6.592085,5.653778
-3.461204,8.401677,6.774002
-3.566524,6.592085,7.530392
-2.369704,8.171887,7.003791
-3.422905,6.132506,4.935686
-6.323997,5.165475,2.695239
-7.846352,3.758015,2.570770
-6.237826,4.409085,2.781410
-7.262304,4.887813,3.748441
-8.889979,3.269712,4.859089
-11.676176,-2.829283,0.560112
-1.029265,-9.885734,2.446300
13.964497,3.231414,10.335738
5.471861,2.915454,11.551707
6.764427,6.841023,13.275128
4.504831,4.581427,10.268716
1.383524,3.987804,8.660190
1.814379,4.342063,9.158067
0.655857,5.481436,7.932523
-0.330322,4.753769,7.013366
-0.253726,5.845269,7.099536
-0.569686,6.410168,5.873993
-0.225002,6.687830,5.519734
-0.502664,7.128260,5.941015
-0.502664,7.128260,5.941015
