-1.919699,6.438892,9.962330
-1.613313,1.134585,11.427238
2.293107,-4.638875,9.694242
6.936769,-2.455875,7.118686
8.286782,0.023936,3.240989
9.627220,1.871827,1.661186
9.550624,3.346309,1.651612
8.775084,4.131423,1.536717
8.679339,4.361212,2.398427
8.650616,4.265467,2.475024
8.382527,4.753769,2.034594
8.114440,5.012282,2.130340
7.606988,5.414414,1.881401
7.291028,5.663352,2.484598
7.013366,5.902717,2.130340
7.233581,6.036760,2.609068
7.070813,6.189953,2.858006
6.965493,6.563361,2.723963
7.013366,7.156984,2.522897
6.706980,13.169807,3.939932
8.583593,16.338987,2.790984
10.230418,12.346395,1.938848
7.961247,7.903800,0.387770
2.379278,3.997379,0.225002
-5.012282,-0.971818,1.249480
-4.476107,-5.510159,5.395265
9.617646,-9.943181,1.527142
9.081470,-9.579348,2.522897
8.344230,-8.976151,4.284616
7.300602,-7.032515,4.121848
