-1.689910,5.031432,10.795317
-0.780327,2.216511,10.153821
1.469695,0.617559,9.186790
4.887813,-0.090958,7.472944
8.918703,0.090958,5.376116
9.349558,1.776081,3.662269
8.267632,3.442055,3.116519
8.056993,4.246317,3.451629
7.492094,4.715471,4.093124
6.936769,5.098454,4.418660
6.132506,5.548458,4.753769
5.423988,5.941015,4.552703
4.868664,6.237826,4.581427
4.926111,6.668681,4.830366
4.859089,7.233581,4.954835
4.868664,7.970821,5.021857
5.136752,10.460207,4.466532
5.988888,13.705983,4.906962
5.194199,14.433650,3.939932
3.566524,11.302769,2.455875
0.607985,6.592085,2.561195
-6.094208,-0.253726,3.202690
-5.041006,-6.802725,6.410168
5.883567,-5.108028,8.698488
6.352721,-2.312256,7.606988
6.266550,-4.437809,9.272962
5.596331,-4.370787,7.568690
5.519734,-3.394182,7.606988
5.739949,-3.126094,7.291028
5.577181,-2.695239,7.626137
