-0.675007,7.568690,10.498506
-0.263300,3.193116,11.542132
0.320748,-2.685664,9.636795
8.746361,-7.664436,3.336734
8.641041,0.473941,1.412248
8.621892,3.030348,1.249480
8.353804,5.816545,1.498419
7.434646,7.597414,2.570770
6.745278,6.869747,3.662269
6.055910,6.180379,3.738866
5.299519,6.505914,4.227169
4.696322,6.783576,4.093124
4.571853,6.936769,4.868664
4.313340,7.319751,5.213348
4.006954,7.051664,4.926111
3.767590,7.061238,4.792068
3.422905,7.051664,4.916537
3.039923,7.051664,5.069730
2.800559,7.616563,5.481436
1.833528,11.187874,6.333572
2.034594,16.741119,7.089962
3.537800,14.701737,6.189953
3.279287,12.020861,4.495256
-2.561195,3.260138,1.823954
-15.276211,-7.348475,1.737783
4.926111,-12.537887,5.213348
7.310177,-7.568690,3.288862
6.534637,-6.055910,8.229335
6.362296,-8.085716,5.778247
5.644203,-5.510159,6.180379
