-1.603739,4.140997,10.029352
1.651612,0.062235,10.383611
8.248484,-5.232497,8.842107
9.655944,-2.293107,5.797396
6.793150,2.369704,4.648449
6.419743,3.939932,4.696322
6.410168,3.279287,5.960164
7.089962,2.695239,6.888896
7.204857,3.298436,6.774002
6.735703,3.987804,6.218677
5.969738,4.093124,6.438892
5.605905,4.083550,6.008037
5.136752,4.313340,6.065484
4.916537,4.504831,6.582510
4.629300,4.964410,6.754852
4.370787,5.184625,7.109111
4.131423,4.954835,6.879322
3.738866,5.184625,6.084633
4.016528,6.075058,7.664436
3.030348,8.315506,8.076141
1.507993,12.863422,7.597414
1.373949,16.396435,7.137835
1.632463,11.695326,5.826120
0.330322,6.285699,2.790984
-5.060155,-0.952669,2.025020
-9.665519,-7.195282,6.505914
4.792068,-9.971905,6.304848
5.806971,-4.035677,6.888896
5.711226,-6.505914,8.392102
5.146326,-7.482519,6.678256
